45.75	18.44
45.92	18.89
45.37	19.01
45.17	19.43
45.11	19.10
44.85	19.00
45.12	18.28
45.22	16.54
45.00	16.29
45.22	15.84
44.78	15.77
44.66	16.01
44.21	16.17
43.47	17.25
43.02	17.68
42.86	17.52
42.94	17.24
43.08	17.36
43.41	16.82
43.50	16.02
43.96	15.36
44.33	15.14
44.36	15.29
44.57	14.94
45.03	14.88
45.03	14.55
45.24	14.51
45.29	14.31
44.82	13.89
45.41	13.53
45.48	14.36
45.67	14.57
45.47	14.84
45.43	15.23
45.48	15.36
45.73	15.26
45.85	15.66
46.23	15.67
46.38	16.30
